label,text
vehicles,"Help!  I've got a friend shopping for her first motorcycle.  This is great!
Unfortunately, she needs at most a 28"" seat.  This is not great.  So far,
the only thing we've found was an old and unhappy-looking KZ440.

So, it's time to tap the collective memory of all the denizens out there.
Anybody know of models (old models and used bikes are not a problem)
with a 28"" or lower seat?  And, since she has to make this difficult ( 8-) ),
she would prefer not to end up with a cruiser.  So there's bonus points
for listing tiny standards.

I seem to remember a thread with a point similar to this passing through
several months ago.  Did anybody keep that list?

Thanks!"
vehicles,"^^^^^^^^^^^^^^^^^

	Been a while since you hit the PIP? The pavement (at least until around
	exit 9) is for sh*t these days. I think it must have taken a beating
	this winter, because I don't remember it being this bad. It's all
	breaking apart, and there are some serious potholes now. Of course
	there are also the storm drains that are *in* your lane as opposed
	to on the side of the road (talk about annoying cost saving measures).
		
	As for traffic, don't try it around 5:15 - 6:30 on weekdays (outbound,
	rush hour happens inbound too) as there are many BDC's...

	<...> <...>"
vehicles,"It can be done, contact Chaparell cycle supply, they ought to have
the sprocket you need/want for cheap, well much cheaper than your average
dealership. Hey they even had sprockets for my VF1000R which is hard to find
accesssories for. 

					-Craig. 


----------------------------------------------------------------------------"
vehicles,"
Well, as many a bored bike tourer can tell you, the way to steer
sans hans is to push your body off to the side you want to lean.
Say you want to turn left.  You push your body off to the left.
To do this, you have to push against something, and the only
thing to push against is the ground (through the bike).  Well,
the apple guy (Wozniak? or was that Churchill?) says that the 
ground will push you right back.  So, you pushed yourself off to 
the left by pushing on the ground to the right, and the ground 
pushed back toward the left.  Well, that push is on both wheels.  
The rear wheel doesn't care (unless you have serious bearing 
problems) (except of course on the Spagthorpe Dragonfly, which
had the revolutionary countersteering-contra-shaft-drive rear end), 
but the front wheel has trail.  If the ground pushes the front wheel 
toward the left at the contact patch, the trail will cause the 
wheel to turn to the right.  Hey, there we are.  No-hands counter-
steering."
vehicles,"
Um. Would you mind telling us what state/municipality you live in? There
are different laws in different places, you know.

                  tom coradeschi <+> tcora@pica.army.mil"
vehicles,"i saw this posted and it brings an interesting event to mind .....



a few weeks ago i was in the DMV with ken. i was standing in a mile long 
line waiting for some really bored looking person to fleece a bunch of 
people from some dough. ken was sitting on a chair next to our helmets 
wondering why everybody there looked to be about the social calibur of 
people you would find at a laundromat when some young woman walked in who 
required our conferring attentions. he came over and stood in line with me 
while we watched her fill out some forms and then we noticed a little kid 
about 4 years old reach over the bench and touch our helmets, one at a time. 
i didn't particularly mind, and neither did ken (that the kid was touching 
our helmets that is). but the helmets weren't on the most stable of 
platforms, so ken scooted over there to resettle them and as soon as he 
touched the helmets, mother of said child started shrieking at her kid ""YOU 
STAY AWAY FROM THOSE YOU SHIT!"" and whopped the tyke brutally about the head 
and shoulders."
vehicles,"]Just wanted to say ""Thanks"" to everyone who sent me e-mail or
]posted a reply to my question on the oil consumption in my K75S

so what did _you_ decide?"
vehicles,"JS>From: Stafford@Vax2.Winona.MSUS.Edu (John Stafford)

JS>In article <1pppnrINNitg@cronkite.Central.Sun.COM>,
JS>>
JS>> How about a decal of thicker vinyl?

JS>  How about a Geeky temporary tatoo?  I mean, why should the
JS>  RUBs be exempt from a little razzing.

That's sick! I want!

You make 'em up, I promise to order. I wannabe Badtothebone!

The cheesy ""Live to Ride"" eagles are sitting on my shelf, waiting for
the big ride down the coast. (It now looks like we may hit points
farther south than expected. How do I get in contact with Bay Area
Denizens? Replies to address below. Me n' Charlie will be along in early
or mid May.)

Seriously. I like the idea of temporary Geekys (Geekies? Geekae?
Geekii?). It fits the whole DoD image: it sounds bad, but it's really
worse.

Ryan Cousinetc.|1982 Yamaha Vision XZ550 -Black Pig of Inverness|Live to Ride
KotRB          |1958 AJS 500 C/S -King Rat                      |to Work to
DoD# 0863      |I'd be a squid if I could afford the bike...    |Flame to
ryan.cousineau@compdyn.questor.org  |   Vancouver, BC, Canada   |Live . . .




JS>====================================================
JS>John Stafford   Minnesota State University @ Winona
JS>                    All standard disclaimers apply.

 * SLMR 2.1a * If Lucas built weapons, wars wouldn't start, either."
vehicles,"My fiancee' and I do quite a bit of sporty riding 2-up.  I'll tell you 
what we've found and the systems we've worked out.

- On starts, accelerate MUCH slower than usual.  It's tough for the rider
to judge how scary fast acceleration is, because we're holding onto something
and leaning forward.  Remember this.

- On turns, have her lean forward and at the same angle as you (normally 
this means she isn't leaning at all.)  It's very disconcerting to be leaned
over and have your passenger leaning so that they're sitting straight up.
Much balance is lost and this can be dangerous.

- On slowing and stopping, do so MUCH slower than usual.  Again, it's tough 
for the rider to judge how scary fast deceleration is, because we're holding 
onto something and leaning forward.  However, you'll figure it out fast
because braking too fast will shove the passenger forward into you, which 
shoves you into the tank at an inopportune location.

- Generally, have the passenger keep her knees against you and the bike, not 
out wide.  This helps balance and gives her somegrip.

- When you passenger is in fear, she will squeeze her knees against you.
Normally this means ""slow down, and do it now!"".  



We only have a couple signals.  ""Slow down"" is her either tapping me on 
the back, or slapping my helmet with all her might.  Depends on the urgency
of the matter :-)

""Turn here"" is done by her pointing in the direction of an exit.  This is
also the sign for ""cool!  Look at that.""  ""I hafta pee"" is the same sign
as ""turn here"".  ""I'm hungry"" is the same sign.  ""Go faster"" is usually
done by her jumping up and down on her pegs in glee.  I usually see ""slow
down"" more often than ""go faster"".
 

The best thing to do before the ride is to talk to a riding buddy, and 
pillion on his or her bike.  It's incredibly frustrating, because you're 
in almost no control.  Now, multiply that feeling times ten, because
you as a rider know what your bike will do, and your passenger will likely
feel you're about to scrape hard parts all the time, or lock up the brakes
at any moment, or go careening off the edge of a volcanic mountain, etc.  
Pillioning yourself is good training to take somebody on your pillion pad.

Also, remember that it's much more draining and tiring to ride 2-up
than by yourself, because you're concentrating on much more, and
""in the Zen of the moment"" less.  Remember this.

----------------------------------------------------
   Pat Loughery [patlo@microsoft.com] Seattle, WA
	 DoD #393, AMA, VME, DIOC, 1KSI=2.53
 '91 VFR750F, '91 Nighthawk 750, '82 Seca 650 Turbo
		^^^ For Sale"
vehicles,"So, hey, like, does this work the other way? If I was to like, you
know, strap a generator to my FZJRR11000KRX and route its output to
the chain, could I increase the horsepower? 32 meters a sec is
pretty nice and all, but, I'd still like to be able to blow away 
a Goldwing without going to nitro..."
vehicles,"}I need some advice on having someone ride pillion with me on my 750 Ninja.
}This will be the the first time I've taken anyone for an extended ride
}(read: farther than around the block  :-).  We'll be riding some twisty, 
}fairly bumpy roads (the Mines Road-Mt.Hamilton Loop for you SF Bay Areans).

Unless she is really adventurous, do NOT take her on this route for her
first extended ride! That's kinda like taking someone on a no-show 10-way
speed star competition as their first skydive.

}This person is <100 lbs. and fairly small, so I don't see weight as too much
}of a problem, but what sort of of advice should I give her before we go?
}I want her to hold onto me  :-)   rather than the grab rail out back, and
}I've heard that she should look over my shoulder in the direction we're
}turning so she leans *with* me, but what else?  Are there traditional

1) If the Ninja has adjustable suspension, adjust it to a stiffer
setting so you don't bottom out in bumpy curves.

2) Tell her the 3 cardinal rules are:

a) NEVER EVER EVER EVER put her feet down. Not when you stop at a STOP
sign, not when she thinks you're gonna crash, never. Keep them on the
pegs until you tell her to get off the bike.

b) She is to hold onto your waist. She should hold on tightly enough
that she won't slide off the bike if you twist the throttle a bit. And
(added bonus for you here), she should keep as close to your butt as
possible so quick stops don't make her slide into you and knock your
balls up onto the gas tank. You decide how best to word this.

c) Just stay perpendicular to the bike; straight up in the seat. Don't
lean your body into curves, just go with the bike and stay perpendicular.
Don't look over your shoulder.*

3) Remember at all times that you have a passenger on the back. That
means don't pop the clutch, and try to corner and stop smoother than
usual. Be aware that if you jump on the brake, you're going to have
the equivalent of a 100 lb. dead weight crashing into you from behind,
so be prepared for that.

4) Make sure she pisses before the ride even if she says she doesn't
have to go. No anti-women stuff here; I have a tiny bladder myself.

5) Remind her to look around while you're riding. Point to things
of interest. It makes the ride more enjoyable to her (she won't get
so focused on just looking at the back of your helmet), and it gives
her ample excuse to squeeze you to show she saw what you pointed at.

* My wife and I tried the MSF-recommended ""look over the rider's
shoulder in curves"" bit, and it just didn't work. The timing of
her weight shift was unpredictable (especially on the Maxim because,
unlike the Ninja, the upright riding position really restricts the
pillion's view of the road ahead). Next time I had her just remain
perpendicular to the bike, and I could hardly tell there was someone
else on the bike in curves, and she weighs substantially over 100 lbs."
vehicles,"
Hmmmm.....I wondered where that hubcap went.
"
vehicles,"
When it's too windy to stand.

When you're on the road in high winds, stay alert.  Even more alert
than your ""alert 'cause you're on a motorcycle and they're out to kill
you"" kind of alert.  Be aware of the terrain, and how it may funnel
wind in sudden gusts (well, not gusts to somebody standing there, but
it's gusty 'cause you ride through it).  If you are riding in a steady
crosswind, be aware of a hill that will block the wind, and adjust your
lean angle.  Be aware of passing trucks to your windward side, your
lean angle will change dramatically both as you enter and as you leave
their turbulance cone.  Reducing your profile may help, ie, lean on the
gas tank and kiss the triple clamp.  Keep a nimble hand on the
steering, be ready to countersteer into and out of sudden wind bursts.
Keep a larger than usual buffer zone, both ahead and behind, and to the
side, you can easily be blown half a lane over before you can react by
countersteering.  Keep a close eye on traffic in your mirror, if
someone is coming up wanting to pass, get out of their way early.  Stop
often for short brakes, extensive riding in high winds is both mentally
and physically fatiguing.
"
vehicles,": 
: McGuire's makes a plastic scratch/removing compound and a plastic
: polishing compound which really work great as well.

A useful tip.

How about someone letting me know MOTORCYCLE DETAILING TIP #19 ?

The far side of my instrument panel was scuffed when the previous owner
dumped the bike. Same is true for one of the turn signals.

Both of the scuffed areas are black plastic.

I recall reading somewhere, that there was some plastic compound you could coat
the scuffed areas with, then rub it down, ending with a nice smooth shiny 
finish ?

Anyone any ideas.

thanks

tony"
vehicles,"that's okay, he's perfectly welcome to come to Scotland you know ;-)

"
vehicles,"Re: Rubbing Compound....


You mean Meguire's* didn't work?



* THE DOD magic elixir of choice for plastic stuff
"
vehicles," I think we just found the difference between a citizens arrest (physical 
 detention of a suspect) and a report/warrant."
vehicles,"
OK. It varies from state to state. It has to do with operating a vehicle
while there is greater than a given percentage of alcohol in your
bloodstream. Can we drop this now, and get back to asking Ed Green to
getabike?

                  tom coradeschi <+> tcora@pica.army.mil"
vehicles,"

This reads a lot like the philosophies of Musashi,
in the Book of Five Rings. Much of the section on
the long sword is that of being strong and decisive.

Hmmm. The more things change....


What an awfull thing to call your pillion!



Power corrupts. Check out the explosion that the
cryptography policy from the WhiteHouse Friday
has caused....
"
vehicles,"I just installed a MC Power Arc II, and it seems to run great. I also
used MC coils, and neither the ignition module or the coils required
any new mounting holes to be drilled on my 92 FXSTC. A little soldering
and all was fine. Static timing was real easy to set too. 

On the other side of the coin, my local wrench, whose opinion I
invariably seek but don't always adopt, thinks MC Power Arc is a ""piece
of shit"" and says ""all them Jap chips are gonna fail you one day"". 
Needless to say, he doesn't like any electronic ignition modules, and
recommends the Dyna-S system. I think that's the one with the
Hall-effect timing sensor(s), correct?"
space,"




Sounds to me like you'd want a star for the ground plane.
"
space,"We've been progressing towards that goal for 30 years now.  We precede
any orbiting mission with flyby missions.  Of course, it gets harder to
do as we work our way farther away from Earth.  We're just starting to
work out to the outer planets: Galileo will orbit Jupiter, and Cassini around 
Saturn."
space,"
Well, it's not that simple -- you're in Earth's magnetic field, and you
don't generate electricity -- but it can be done.


The way you power things is with electricity, so the answer to the first
question is definitely yes.  (If you meant to say ""propel"" rather than
""power"", the answer is ""sort of"".)  Yes, you can use interaction with the
Earth's magnetic field to get electrical power, and there are potential
applications for this.

However, bear in mind that there is no free lunch.  The energy isn't
coming from nowhere.  What such systems do is convert some of the energy
of your orbital velocity into electrical energy.  There are cases where
this is a useful tradeoff.  Using power obtained in this way for propulsion
is useful only in special situations, however.

What you *can* do is get your power by some other means, e.g. solar arrays,
and run the interaction with the magnetic field in reverse, pumping energy
*into* the orbit rather than taking energy out of it.

If you want more information, trying looking up ""electrodynamic propulsion"",
""tether applications"", and ""magsails"".


No.  A ""dragless"" satellite does not magically have no drag; it burns fuel
constantly to fight drag, maintaining the exact orbit it would have *if*
there was no drag.  This is why there are quotes around ""dragless""."
space,"
Reboost may not be a problem, if they have enough fuel.  If they don't do a 
reboost this time, they will definitely have to do one on the next servicing
mission.  But try to land a shuttle with that big huge telescope in the 
back and you could have problems.  The shuttle just isn't designed to land 
with that much weight in the payload.


of course that is a concern too, and the loss of science during the time
that it is on the ground.  plus a fear that if it comes down, some
big-wig might not allow it to go back up.  but the main concern, I
believe is the danger of the landing.  Just to add another bad vibe,
they also increase the risk of damaging an instrument.  Finally, 
this is a chance for NASA astronanuts to prove they could build and
service a space station.  Hubble was designed for in flight servicing.

bringing the telescope down, to my understanding, was considered
even very recently, but all these factors contribute to the 
decision to do it the way it was planned in the beginning.


ROB
-- 
===========================================================================
===========================================================================

Disclaimer-type-thingie>>>>>  These opinions are mine!  Unless of course 
	they fall under the standard intellectual property guidelines. 
	But with my intellect, I doubt it.  Besides, if it was useful
	intellectual property, do you think I would type it in here?"
space,"  I found it very interesting that Atlas depended on pressure to
maintain tank geometry....leads me to the question: ? have any 
of the SSTO concepts explored pressurized tankage such that the
launch configuration would be significantly different from the
reentry one?  I have long been facinated by pnumatic structures
as conceived and built by Frei Otto and others, a ""ballon"" tank
SSTO sounds very clever. 

"
space,"Hi,
    I was reading through ""The Spaceflight Handbook"" and somewhere in
there the author discusses solar sails and the forces acting on them
when and if they try to gain an initial acceleration by passing close to
the sun in a hyperbolic orbit. The magnitude of such accelerations he
estimated to be on the order of 700g. He also says that this is may not
be a big problem for manned craft because humans (and this was published
in 1986) have already withstood accelerations of 45g. All this is very
long-winded but here's my question finally - Are 45g accelerations in
fact humanly tolerable? - with the aid of any mechanical devices of
course. If these are possible, what is used to absorb the acceleration?
Can this be extended to larger accelerations?"
space,"Hi all,

    I'm trying to get mailing addresses for the following
companies.  Specifically, I need addresses for their personnel
offices or like bureau.  The companies are:

	- AMROC
	- Orbital Sciences Corp. (sp?)
	- Spacehab, Inc.  (I know this one is somewhere in 
		 	   Seattle, WA, or at least part of it is.)
	- Space Industries, Inc.  (Somewhere in Houston)
	- Space Enterprises Inc.

If anybody could point me in the right direction on this, I
would be most appreciative.  I prefer an email response, but I
will post a summary if sufficient interest exists.

Thanks,"
space,"

Uh, why do they have to ask a state commision? Unless the state's buying...

Such a process will only increace the overhead to the power company
of selling different types of light, and will decreace the likleihood
that they will do so. And any efficient lights they might have been
planning in the future, go down the drain.....


You could order it special. If enough people did so, it would be 
low cost. Last I checked, you could use UPS to buy stuff in Arizona
before going there.

Finally, I'm sure your state has things like small factories and
machine shops. You could go into business making lights that are
cheaper to use (thanks to their higher efficiency and the
fact that they aren't wasting energy on broadcasting to space)
and therefore _better_ than the old style...


Five year plans have to be enacted or the planning for the economy
will fall apart.
  

As if the clean air act really cleaned up the air...


_MY_ *experience* seems to suggest that you're trying too hard
to *educate* them (with the same methods used in American schools
to make any subject whatsoever as relevant and boring as Proto-Ugric)
instead of *selling* them on the idea.

...

Well, wake up. Space is becoming a field of human endeavor
instead of just something we can look at from a long long
way away. There are practical space projects that could conceivably
(although probably not) cause lots of light pollution, and 
have been argued against on those grounds, even though they
might open up such possibilities, that people could vacation on
Mars if they wanted really dark skies...

"
space,"A bright light phenomenon was observed in the Eastern Finland
    on April 21. At 00.25 UT two people saw a bright, luminous
    pillar-shaped phenomenon in the low eastern horizont near
    Mikkeli. The head of the pillar was circular. The lower part
    was a little winding. It was like a monster they told. They
    were little frightened. Soon the yellowish pillar became
    enlarged. A bright spot like the Sun was appeared in the middle
    of the phenomenon. At last the light landed behind the nearby
    forest. Now there was only luminous trails in the sky which were
    visible till morning sunrise.

    The same phenomenon was observed also by Jaakko Kokkonen in
    Lappeenranta. At 00.26 UT he saw a luminous yellowish trail in
    the low northeastern horizont. The altitude of the trail was
    only about 3-4 degrees. Soon the trail began to grow taller.
    A loop was appeared in the head of the trail. It was like a
    spoon. This lasted only 10 seconds. Now the altitude was about
    five degress above horizont. He noted a bright spot at the
    upper stage of loop. The spot was at magnitude -2. The loop
    became enlarged and the spot was now visible in the middle of
    the loop. A cartwheel-shaped trail was appeared round the bright
    spot. After a minute the spot disappeared and only fuzzy trails
    were only visible in the low horizont. Luminous trails were still
    visible at 01.45 UT in the morning sky.

    The phenomenon was caused by a Russian rocket. I don't know if
    there were satellite launches in Plesetsk Cosmodrome near
    Arkhangelsk, but this may be a rocket experiment too. Since 1969
    we have observed over 80 rocket phenomena in Finland. Most of
    these are rocket experiments (military missile tests?), barium
    experiments and other chemical releases. During these years we
    have observed 17 satellite launches.

    Leo Wikholm"
space,"  Sorry, you have a _wish_ for an uncluttered night sky, but it
isn't a right. When you get down to it, you actually have no rights
that the majority haven't agreed to give you (and them in the process).
It's a common misconception that being born somehow endows you with
rights to this that and the other. Sadly this is not true.
  Now if you want to talk about the responsibility that _should_ go with
the power to clutter the night sky, then that's a different matter."
space,"I have 19 (2 MB worth!) uuencode'd GIF images contain charts outlining
one of the many alternative Space Station designs being considered in
Crystal City.  Mr. Mark Holderman works down the hall from me, and can
be reached for comment at (713) 483-1317, or via e-mail at
mholderm@jscprofs.nasa.gov.

Mark proposed this design, which he calls ""Geode"" (""rough on the
outside, but a gem on the inside"") or the ""ET Strongback with
integrated hab modules and centrifuge.""  As you can see from file
geodeA.gif, it uses a Space Shuttle External Tank (ET) in place of much
of the truss which is currently part of Space Station Freedom.  The
white track on the outside of the ET is used by the Station Remonte
Manipulator System (SRMS) and by the Reaction Control System (RCS)
pod.  This allows the RCS pod to move along the track so that thrusting
can occur near the center of gravity (CG) of the Station as the mass
properties of the Station change during assembly.

The inline module design allows the Shuttle to dock more easily because
it can approach closer to the Station's CG and at a structurally strong
part of the Station.  In the current SSF design, docking forces are
limited to 400 pounds, which seriously constrains the design of the
docking system.

The ET would have a hatch installed pre-flight, with little additional
launch mass.  We've always had the ability to put an ET into orbit
(contrary to some rumors which have circulated here), but we've never
had a reason to do it, while we have had some good reasons not to
(performance penalties, control, debris generation, and eventual
de-orbit and impact footprint).  Once on-orbit, we would vent the
residual H2.  The ET insulation (SOFI) either a) erodes on-orbit from
impact with atomic Oxygen, or b) stays where it is, and we deploy a
Kevlar sheath around it to protect it and keep it from contaminating
the local space environment.  Option b) has the advantage of providing
further micrometeor protection.  The ET is incredibly strong (remember,
it supports the whole stack during launch), and could serve as the
nucleus for a much more ambitious design as budget permits.

The white module at the end of ET contains a set of Control Moment
Gyros to be used for attitude control, while the RCS will be used
for gyro desaturation.  The module also contains a de-orbit system
which can be used at the end of the Station's life to perform a
controlled de-orbit (so we don't kill any more kangaroos, like we
did with Skylab).

The centrifuge, which has the same volume as a hab module, could be
used for long-term studies of the effects of lunar or martian gravity
on humans.  The centrifuge will be used as a momentum storage device
for the whole attitude control system.  The centrifuge is mounted on
one of the modules, opposite the ET and the solar panels.

This design uses most of the existing SSF designs for electrical,
data and communication systems, getting leverage from the SSF work
done to date.

Mark proposed this design at Joe Shea's committee in Crystal City,
and he reports that he was warmly received.  However, the rumors
I hear say that a design based on a wingless Space Shuttle Orbiter
seems more likely.

Please note that this text is my interpretation of Mark's design;
you should see his notes in the GIF files.  

Instead of posting a 2 MB file to sci.space, I tried to post these for
anon-FTP in ames.arc.nasa.gov, but it was out of storage space.  I'll
let you all know when I get that done.

-- Ken Jenks, NASA/JSC/GM2, Space Shuttle Program Office
      kjenks@gothamcity.jsc.nasa.gov  (713) 483-4368"
space,"Dear gentlemen!

The firm called ""INTERBUSINESS,LTD"" offers quite inexpensive
method to determine ore & oil locations all over the world.
In this method used data got from space satellites. Being
in your office and using theese data you can get a good statis-
tical prognosis of locations mentioned above.

        This prognosis could be done for any part of the world!
If you're interested in details please send E-mail:

        svn@aoibs.msk.su"
space,"The supersonic booms hear a few months ago over I belive San Fran, heading east
of what I heard, some new super speed Mach 25 aircraft?? What military based
int he direction of flight are there that could handle a Mach 25aircraft on its
landing decent?? Odd question??"
space,"In the April edition of ""One Small Step for a Space Activist"",
Allen Sherzer & Tim Kyger write:
  ""Another problem is what are called 'wraps' (or sometimes
   the 'center tax'). When work for a large program like
   Freedom or Shuttle is performed at a NASA center, the
   center skims off a portion which goes into what amounts
   to a slush fund. This money is used to fund work the
   center manager wants to fund. This sum is estimated to
   be over a third of the funds allocated. Think about
   that: Of the $30 billion cost of Freedom, fully $10
   billion won't be spent on anything having anything
   to do with Space Stations! Now, maybe that $10 billion
   was wisely spent (and maybe it wasn't), but the work done
   with it should stand on its own merits, not distorting
   the cost of other projects. Congress has no idea of the
   existense of these wraps; Congress has never heard the
   term 'center tax'. They look at the Station they are
   getting and the price they are paying and note that
   it doesn't add up. They wonder this blissfully unaware
   that a third of the money is going for something else.""

My dear friends, your mixing fact and fiction here. A couple
of weeks ago, when I first read this in your posting, I
talked with one of the cost experts here in Space Station
at Headquarters [if you wondering why I didn't post a
response immediately, I do have a real job I'm supposed
to be doing here at Headquarters, & digging up old 20 kHz
data & looking into Sherzer/Kyger claims rates pretty low
on the totem pole of priority. Also, I spent last weekend
in Kansas City, at the National Science Teachers 
Association conference, extolling the virtues of SSF
to 15,000 science teachers.]

First off, yes, the concept of 'center tax', or 'wrap' does
exist. If I recall the numbers correctly, the total 'tax'
for the SSF program for this fiscal year is around $40 Million.
This was computed by adding up the WP-1, WP-2, and WP-4
center 'taxes'. With the SSF budget for this fiscal year at
$2.2 Billion, my calculater says the tax percentage is
04/2.2 = 1.8%

Over the life of the SSF program, using your figure of $30
billion for the cost of SSF, a tax at a 1.8% rate comes to
$540 million. This is alot less than $10 billion, but I
will concede it's still an appreciable amount of pocket
change.

I should note that your estimate of the tax rate at 1/3 could
be close to the actual rate. The tax is only charged on funds
that are spent at the center (kind of like McDonalds at some
states, where you do have to pay sales tax if you eat
the food at the restaurant, but you don't if you get it
take-out). For example, at WP-4, the vast bulk of the funds
we receive go to the Rocketdyne Contract, and are *NOT*
subject to the center tax (I don't have the numbers in
front of me, but I'd guess at least 95% of the WP-4 funds
go to Rocketdyne). So, you could be right about a tax
rate of 1/3, but it's only applied to funds spent at the
center, and not to the prime contracts.

This leads to the obvious question ""What is the government
doing with SSF funds that don't go to the prime contractors?
(i.e. ok, WP-4 gets a slice of the $30 billion pie. A
big portion of this slice goes to Rocketdyne. What happens
to the balance of the funds, which aren't eaten
up by the center tax?)""

At WP-4, we call these funds we spend in-house supporting
development funds (as they are supporting the development
work done by Rocketdyne). We have used these funds to
setup our own testbed, to checkout the electrical
power system architecture. Our testbed has a real life
solar array field (left over from solar cell research
research a few years back), with lead-acid car batteries
(to simulate the Nickel-Hydrogen batteries on SSF), DC
switchgear, DC-DC converter units, and simulated
loads. Data from the testbed was used in a recent
change evaluation involving concerns about the stability
of the power system.

We have also used the supporting development money to
purchase Nickel Hydrogen batteries, which are on life
testing at both Lewis and the Crane Naval facility in
Indiana. As a side point, 6 of the battery cells on
test recently hit the four year life test milestone.
38 cells have completed 18,552 to 23,405 cycles (the
on-orbit batteries go through 5,840 cycles per year).

As a final example, my 'home' division at Lewis used
the supporting development funds to purchase personal
computers and work stations, for performing system
analyses (like modeling of the performance of the
electrical power system, availability calculations
using a Monte-Carlo simulation, setting up a 
database with information on weight of the power
system elements).

Finally, the money raised by the 'tax' does not all
go into a 'slush fund.' At Lewis, the director
does control a small discretionary fund. Each year,
any individual at Lewis can submit a proposal to
the director to get money from this fund to look
at pretty much anything within the Lewis Charter.

Most of the tax, however, goes to fund the 'general'
services at the Center, like the library, the 
central computer services division, the Contractor 
who removes the snow, etc. Thus, it is rather
difficult to determine what percentage of the
SSF budget doesn't go for SSF activities. To get
an accurate figure, you would have to take
the annual expenditure for the library (for example),
and then divide by the amount of the library funds
used to support SSF (which would be hard to
compute by itself - how would you figure out
what percentage of the bill for Aviation Week for
1 year is 'billable' to SSF, would you base it on
the person-hours SSF employees spend reading AV-week
versus the rest of the center personnel). You would
then have to compare this estimate of the SSF
portion of the library expense with the portion of
the tax that goes to support the library. Who knows,
maybe SSF overpays on the tax to run the library, but
we underpay for snow removal? Talk about
a burecratic nightmare!"
space,"How hard or easy would it be to have a combo mission such as a solar sail on
the way out to the outer planets, but once in near to orbit to use more normal
means..
Seems that everyone talks about using one system and one system only per
mission, why not have more than one propulsion system? Or did I miss
something.. ?? or did it die in committee?
==
Michael Adams, nsmca@acad3.alaska.edu -- I'm not high, just jacked"
space,"

According to this reasoning there are no rights, at least none that I can think 
of....

Let's see.  Do I have a right to unpolluted air?  No, because the majority
drive cars and use goods that create air pollution in the manufacturing process.

Do I have the right to clean water?  I guess not, by the same reasoning.
I could go on with these examples for a long time....

Look at Nazi Germany.  Because of the majority, Jews, homosexuals, blacks,
and others that were different had no rights.  In fact they were terrorized, 
imprisoned, and slaughtered.  In this country did blacks have the right to be
free from slavery?  I guess not, because the majority said that slavery was 
good for them.

I think that a right has a moral imperative.  If a law, imposed by the majority,
is immoral, one should not follow it.  In fact, one should do everything in
his/her power to stop it. Of course, that doesn't mean that I would lose all
common sense to break the law, just because I thought it was immoral.  I pay
my Federal Income Tax even though I am morally opposed to the U.S. Government
taking my money and spending it on weapons of mass destruction and terrorism.
This is precisely the point I am trying to make.  We should _persude_ people 
by logic, pointing out that it is in their self-interest to let all have
equal rights in all aspects of life, including adequate housing, food, and
medical care.  I just happen to think that for a full life the aesthetic of
beauty and joy is also necessary.  That is why I consider an uncluttered
night sky a right.

Have you ever been out in the desert, away from local lights, and most people?
The sky is dark and transparent.  The Milky Way is ablaze with more detail
than you thought possible.  The beauty and wonder takes your breath away.

Now imagine you live in the worst ghetto, say in L.A. Due to light pollution
you have never seen a dark sky.  You might in fact never, not in your whole
life, ever see the majesty of the night sky.  Every where around you, you see
squalor, and through your life runs a thread of dispair. What is there to live
for?  

I admit these two scenarios are extreme examples, but I have seen both.
I, for one, need dreams and hopes, and yes, beauty, as a reason for living.
That is why I consider an uncluttered night sky a right.

George"
space,"The commercial uses of a transportation system between already-settled-
and-civilized areas are obvious.  Spaceflight is NOT in this position.
The correct analogy is not with aviation of the '30's, but the long
transocean voyages of the Age of Discovery.  It didn't require gov't to
fund these as long as something was known about the potential for profit
at the destination.  In practice, some were gov't funded, some were private.
But there was no way that any wise investor would spend a large amount
of money on a very risky investment with no idea of the possible payoff.
  I am sure that a thriving spaceflight industry will eventually develop,
and large numbers of people will live and work off-Earth.  But if you ask
me for specific justifications other than the increased resource base, I
can't give them.  We just don't know enough.  The launch rate demanded by
existing space industries is just too low to bring costs down much, and
we are very much in the dark about what the revolutionary new space industries
will be, when they will practical, how much will have to be invested to
start them, etc."
